Date,GSCI,SP,Ratio
01/07/13,616.02,1609.78,0.382670303
02/07/13,621.03,1614.29,0.38471043
03/07/13,629.38,1611.48,0.39056172
05/07/13,634.02,1618.65,0.391696537
08/07/13,634.83,1634.20,0.388462979
09/07/13,637.17,1642.89,0.387836252
10/07/13,644.31,1651.56,0.390122248
11/07/13,641.56,1657.41,0.38708503
12/07/13,644.63,1675.26,0.384791913
15/07/13,644.40,1679.59,0.383667145
16/07/13,645.99,1682.70,0.383903488
17/07/13,646.65,1677.91,0.385389085
18/07/13,651.05,1681.05,0.387285209
19/07/13,650.66,1686.15,0.385883818
22/07/13,648.43,1694.41,0.382684946
23/07/13,648.62,1696.63,0.382299205
24/07/13,642.10,1696.06,0.378581359
25/07/13,640.68,1685.21,0.380178435
26/07/13,636.81,1687.31,0.377411975
29/07/13,636.48,1690.32,0.376543495
30/07/13,632.09,1687.92,0.374480189
31/07/13,638.64,1687.76,0.378393966
01/08/13,646.77,1689.42,0.382835825
02/08/13,642.74,1706.10,0.376733369
05/08/13,639.59,1708.01,0.374464318
06/08/13,634.83,1705.79,0.372162986
07/08/13,629.70,1695.30,0.371438035
08/08/13,627.95,1693.35,0.370835858
09/08/13,634.71,1696.10,0.374219386
12/08/13,638.88,1688.37,0.378398692
13/08/13,641.23,1690.65,0.379281046
14/08/13,643.68,1693.88,0.380004014
15/08/13,648.86,1679.61,0.386316109
16/08/13,649.92,1661.22,0.391233491
19/08/13,649.52,1655.25,0.392401631
20/08/13,645.45,1646.81,0.391937018
21/08/13,642.30,1650.66,0.389118777
22/08/13,643.29,1645.03,0.391050437
23/08/13,649.40,1659.92,0.391220902
26/08/13,650.66,1664.29,0.39095362
27/08/13,662.96,1652.54,0.401174071
28/08/13,668.60,1630.25,0.410121699
29/08/13,663.48,1633.50,0.406173064
30/08/13,657.05,1638.89,0.400912264
03/09/13,660.66,1635.95,0.403839482
04/09/13,656.07,1640.72,0.399866888
05/09/13,657.07,1653.28,0.397433103
06/09/13,664.33,1657.44,0.400815897
09/09/13,657.13,1656.85,0.396616592
10/09/13,647.13,1674.32,0.386501206
11/09/13,647.51,1681.04,0.385183398
12/09/13,652.26,1689.21,0.386135768
13/09/13,650.02,1685.04,0.385757608
16/09/13,644.19,1691.70,0.380792221
17/09/13,636.30,1697.73,0.374792399
18/09/13,645.92,1705.74,0.378674476
19/09/13,643.27,1727.34,0.372405143
20/09/13,638.63,1722.44,0.370767632
23/09/13,633.42,1711.44,0.37011055
24/09/13,632.59,1702.60,0.371543404
25/09/13,633.82,1698.02,0.373270103
26/09/13,637.03,1694.05,0.376037602
27/09/13,636.39,1695.52,0.375334411
30/09/13,632.40,1687.26,0.374808743
01/10/13,629.49,1682.41,0.374161768
02/10/13,637.18,1691.90,0.376606301
03/10/13,635.73,1692.35,0.375650841
04/10/13,637.24,1678.79,0.379582676
07/10/13,638.02,1687.15,0.378162345
08/10/13,640.42,1676.22,0.38206041
09/10/13,633.36,1656.99,0.382234473
10/10/13,642.05,1660.88,0.386574406
11/10/13,638.45,1691.09,0.377538511
14/10/13,639.44,1699.86,0.376172626
15/10/13,636.38,1709.17,0.372332594
16/10/13,641.27,1700.49,0.377109715
17/10/13,634.96,1720.17,0.369127412
18/10/13,638.62,1736.72,0.367716097
21/10/13,634.81,1745.20,0.363747823
22/10/13,632.65,1746.48,0.362244457
23/10/13,623.91,1752.27,0.356058598
24/10/13,622.84,1747.48,0.356423765
25/10/13,624.36,1756.01,0.35555572
28/10/13,629.69,1759.42,0.357898341
29/10/13,627.67,1762.93,0.35603813
30/10/13,627.21,1772.27,0.353900986
31/10/13,622.52,1763.24,0.353057043
01/11/13,612.24,1758.70,0.348118895
04/11/13,610.66,1763.40,0.346298458
05/11/13,606.77,1765.67,0.343648757
06/11/13,609.73,1765.00,0.34545813
07/11/13,605.02,1770.74,0.34167783
08/11/13,609.95,1748.37,0.348866201
11/11/13,614.20,1769.96,0.347012701
12/11/13,609.25,1769.51,0.344306107
13/11/13,613.70,1764.37,0.347830557
14/11/13,616.80,1782.75,0.345980255
15/11/13,616.92,1790.66,0.344518446
18/11/13,613.95,1798.82,0.341306356
19/11/13,611.67,1790.79,0.341565566
20/11/13,614.19,1789.59,0.343199169
21/11/13,622.23,1783.52,0.348878902
22/11/13,624.37,1797.21,0.347413157
25/11/13,622.58,1806.33,0.34466742
26/11/13,622.40,1802.87,0.345226888
27/11/13,620.76,1803.48,0.344201655
29/11/13,620.12,1808.69,0.34285422
02/12/13,623.53,1806.55,0.345147436
03/12/13,629.81,1800.10,0.349872785
04/12/13,631.85,1793.15,0.352369183
05/12/13,630.16,1792.82,0.351488158
06/12/13,631.94,1788.36,0.353362298
09/12/13,628.35,1806.21,0.347885628
10/12/13,630.05,1807.60,0.348555765
11/12/13,629.95,1802.76,0.349435366
12/12/13,626.38,1781.71,0.351563386
13/12/13,623.59,1777.98,0.350732179
16/12/13,627.39,1777.48,0.352963578
17/12/13,624.29,1786.47,0.349454399
18/12/13,627.88,1781.46,0.3524531
19/12/13,632.00,1809.00,0.349365782
20/12/13,637.10,1810.39,0.351914063
23/12/13,635.61,1822.92,0.348678823
24/12/13,637.04,1828.02,0.348485848
26/12/13,637.76,1834.96,0.347562454
27/12/13,640.67,1842.97,0.347627254
30/12/13,635.79,1841.47,0.345260091
31/12/13,632.29,1842.61,0.343146841
02/01/14,620.36,1845.86,0.336082693
03/01/14,614.43,1833.21,0.335166129
06/01/14,613.84,1832.31,0.335007995
07/01/14,615.22,1828.71,0.336423818
08/01/14,610.67,1837.90,0.332266826
09/01/14,605.81,1839.00,0.329421316
10/01/14,610.30,1840.06,0.331672826
13/01/14,609.48,1841.26,0.331011807
14/01/14,610.17,1821.36,0.335007247
15/01/14,614.72,1840.52,0.333994578
16/01/14,613.44,1847.99,0.331951796
17/01/14,615.56,1844.23,0.333774204
21/01/14,616.41,1841.05,0.33481372
22/01/14,623.24,1844.71,0.337852996
23/01/14,623.60,1842.29,0.338490031
24/01/14,624.87,1826.96,0.342025824
27/01/14,618.31,1791.03,0.345228332
28/01/14,623.91,1783.00,0.349920976
29/01/14,626.91,1790.15,0.350202441
30/01/14,626.64,1777.17,0.352605209
31/01/14,622.26,1790.88,0.347458121
03/02/14,619.11,1782.68,0.347291494
04/02/14,623.44,1743.82,0.357514537
05/02/14,624.11,1753.38,0.355949252
06/02/14,626.71,1752.99,0.357508029
07/02/14,635.11,1776.01,0.35760677
10/02/14,632.49,1796.20,0.352127102
11/02/14,634.83,1800.45,0.352593185
12/02/14,636.22,1820.12,0.349547063
13/02/14,637.91,1814.82,0.351500424
14/02/14,640.06,1828.46,0.350055621
18/02/14,649.79,1839.03,0.353334638
19/02/14,653.38,1838.90,0.355309043
20/02/14,652.78,1829.24,0.356859297
21/02/14,650.88,1841.07,0.353534358
24/02/14,652.52,1836.78,0.355249458
25/02/14,649.07,1847.66,0.351291742
26/02/14,649.64,1845.79,0.351957915
27/02/14,647.07,1844.90,0.350732235
28/02/14,649.64,1855.12,0.350189961
03/03/14,660.22,1857.68,0.355399369
04/03/14,655.96,1849.23,0.354722722
05/03/14,648.57,1874.05,0.346077266
06/03/14,650.66,1874.18,0.347170816
07/03/14,653.24,1878.52,0.347743969
10/03/14,646.84,1877.86,0.344456988
11/03/14,645.73,1878.26,0.343791062
12/03/14,641.11,1866.15,0.343544463
13/03/14,639.20,1869.06,0.34198763
14/03/14,644.05,1845.07,0.349064588
17/03/14,637.19,1842.81,0.345769721
18/03/14,642.18,1858.92,0.345457793
19/03/14,641.71,1872.25,0.342748137
20/03/14,639.54,1860.09,0.343822503
21/03/14,641.09,1874.53,0.341998581
24/03/14,641.49,1867.67,0.343469189
25/03/14,642.41,1859.48,0.34547637
26/03/14,643.32,1867.09,0.344555324
27/03/14,649.55,1852.11,0.350710649
28/03/14,650.67,1850.07,0.351702476
31/03/14,648.86,1859.16,0.349005465
01/04/14,640.83,1873.96,0.341967705
02/04/14,637.04,1886.61,0.337662686
03/04/14,642.54,1891.43,0.339710378
04/04/14,645.19,1890.25,0.341327761
07/04/14,642.37,1863.92,0.344633836
08/04/14,650.89,1845.48,0.352691928
09/04/14,654.22,1852.64,0.353130074
10/04/14,653.10,1872.28,0.348827953
11/04/14,652.26,1830.65,0.356297217
14/04/14,658.04,1818.18,0.361923187
15/04/14,658.46,1831.45,0.359531464
16/04/14,659.62,1846.01,0.357320545
17/04/14,661.29,1861.73,0.355201667
21/04/14,660.71,1865.79,0.354120453
22/04/14,657.81,1872.57,0.351285292
23/04/14,657.49,1879.32,0.349852766
24/04/14,661.49,1881.97,0.351487643
25/04/14,657.70,1877.72,0.350266813
28/04/14,654.77,1865.00,0.351080536
29/04/14,658.84,1870.78,0.352173692
30/04/14,652.51,1877.10,0.347616589
01/05/14,648.61,1884.39,0.344200988
02/05/14,650.94,1885.30,0.345271575
05/05/14,648.94,1879.45,0.345282662
06/05/14,648.99,1883.69,0.344533018
07/05/14,651.43,1868.53,0.348632936
08/05/14,649.58,1877.39,0.346001044
09/05/14,647.30,1875.27,0.345176001
12/05/14,648.97,1880.03,0.34519013
13/05/14,652.03,1896.75,0.3437598
14/05/14,655.23,1897.13,0.34537902
15/05/14,652.04,1888.16,0.345333076
16/05/14,652.86,1871.19,0.348898615
19/05/14,653.80,1876.66,0.348386495
20/05/14,654.04,1884.88,0.346992222
21/05/14,658.35,1873.34,0.351430707
22/05/14,657.17,1888.19,0.348044318
23/05/14,658.41,1893.32,0.347752097
27/05/14,655.44,1902.01,0.344605023
28/05/14,652.84,1911.77,0.341483337
29/05/14,654.26,1910.60,0.342438763
30/05/14,649.63,1920.33,0.338292064
02/06/14,648.46,1923.87,0.337060144
03/06/14,647.60,1923.07,0.336755292
04/06/14,645.99,1923.06,0.335917392
05/06/14,646.63,1928.52,0.335300438
06/06/14,646.63,1942.41,0.332899903
09/06/14,651.28,1948.97,0.33416697
10/06/14,648.05,1950.34,0.332276219
11/06/14,647.54,1949.37,0.332180551
12/06/14,658.55,1943.35,0.338876116
13/06/14,660.46,1930.80,0.342064222
16/06/14,661.32,1934.84,0.34179343
17/06/14,661.92,1937.15,0.341696358
18/06/14,663.39,1942.73,0.341473185
19/06/14,668.03,1957.50,0.341268352
20/06/14,668.86,1960.45,0.341178148
23/06/14,665.75,1962.92,0.339164918
24/06/14,667.19,1961.97,0.340061163
25/06/14,666.62,1949.27,0.34198541
26/06/14,664.13,1959.89,0.33886264
27/06/14,663.44,1956.56,0.339086202
30/06/14,658.57,1960.79,0.335870899
01/07/14,657.68,1962.29,0.335161928
02/07/14,654.56,1973.06,0.331748097
03/07/14,653.30,1975.88,0.330636729
07/07/14,647.81,1984.22,0.326480582
08/07/14,643.87,1976.39,0.325779072
09/07/14,638.60,1965.10,0.324972877
10/07/14,638.91,1966.67,0.324871229
11/07/14,630.72,1965.76,0.320851325
14/07/14,632.27,1969.86,0.320969917
15/07/14,627.84,1977.36,0.317514514
16/07/14,630.20,1976.35,0.318871151
17/07/14,633.73,1979.75,0.320106731
18/07/14,630.92,1961.54,0.321644065
21/07/14,633.29,1976.93,0.320338049
22/07/14,631.45,1975.65,0.319615974
23/07/14,634.01,1985.32,0.319350029
24/07/14,630.91,1988.07,0.317348333
25/07/14,634.17,1984.60,0.319545954
28/07/14,631.89,1978.25,0.319418628
29/07/14,630.23,1980.03,0.318291339
30/07/14,627.20,1973.21,0.317855322
31/07/14,621.70,1965.14,0.316365552
01/08/14,617.50,1929.80,0.319981656
04/08/14,620.23,1926.62,0.321927209
05/08/14,616.04,1936.34,0.318145522
06/08/14,618.26,1917.29,0.322465459
07/08/14,619.11,1923.03,0.321946876
08/08/14,617.07,1910.35,0.323012537
11/08/14,618.20,1933.43,0.319742789
12/08/14,612.06,1935.73,0.316188828
13/08/14,613.31,1935.60,0.3168556
14/08/14,602.55,1947.41,0.30940901
15/08/14,607.45,1958.87,0.310103784
18/08/14,600.33,1958.36,0.306548132
19/08/14,599.45,1972.73,0.303868446
20/08/14,601.32,1980.46,0.303627087
21/08/14,603.72,1986.82,0.303861195
22/08/14,602.97,1992.60,0.302604035
25/08/14,603.04,1991.74,0.302768936
26/08/14,604.81,1998.59,0.302619597
27/08/14,605.58,2000.54,0.302708519
28/08/14,606.84,1997.42,0.303811116
29/08/14,610.92,1998.45,0.305695514
02/09/14,598.85,2004.07,0.298817007
03/09/14,607.35,2003.57,0.303134056
04/09/14,603.29,2001.67,0.301392487
05/09/14,600.35,1998.00,0.300474725
08/09/14,597.20,2007.17,0.297535784
09/09/14,594.87,2000.73,0.297324327
10/09/14,589.30,1988.41,0.296364985
11/09/14,588.72,1992.85,0.295416614
12/09/14,585.66,1996.74,0.293309945
15/09/14,586.30,1986.04,0.29520921
16/09/14,592.20,1981.93,0.298801522
17/09/14,590.90,1999.30,0.295551643
18/09/14,583.82,2003.07,0.291461606
19/09/14,583.00,2012.74,0.289656935
22/09/14,577.77,2009.08,0.287577747
23/09/14,578.30,1992.78,0.290198768
24/09/14,581.50,1983.34,0.293192947
25/09/14,580.97,1997.32,0.290876424
26/09/14,582.52,1966.22,0.296262575
29/09/14,586.96,1978.96,0.296599476
30/09/14,574.29,1978.21,0.290309876
01/10/14,573.08,1971.44,0.290690054
02/10/14,570.00,1945.83,0.292934326
03/10/14,565.79,1948.12,0.290431134
06/10/14,570.22,1970.01,0.289448835
07/10/14,567.13,1962.36,0.289002171
08/10/14,561.33,1935.55,0.290008111
09/10/14,555.51,1967.68,0.282315824
10/10/14,554.29,1925.63,0.287849639
13/10/14,554.28,1905.65,0.290861806
14/10/14,539.84,1877.11,0.287591137
15/10/14,533.56,1874.18,0.284691438
16/10/14,538.60,1855.95,0.290200652
17/10/14,540.23,1864.91,0.289682987
20/10/14,537.24,1885.62,0.284911965
21/10/14,541.03,1909.38,0.283351978
22/10/14,534.96,1941.29,0.275569802
23/10/14,541.93,1931.02,0.280644737
24/10/14,537.10,1951.59,0.275212263
27/10/14,537.29,1962.97,0.273712589
28/10/14,540.55,1964.14,0.275210932
29/10/14,546.75,1983.29,0.275678696
30/10/14,541.63,1979.49,0.273619922
31/10/14,539.59,2001.20,0.269634369
03/11/14,535.78,2018.21,0.265472969
04/11/14,526.84,2015.81,0.261352608
05/11/14,529.25,2015.29,0.262616348
06/11/14,529.71,2023.33,0.261802771
07/11/14,534.10,2032.36,0.262799406
10/11/14,529.15,2032.01,0.260407281
11/11/14,530.23,2038.20,0.260144932
12/11/14,528.13,2037.75,0.2591735
13/11/14,514.44,2039.21,0.252272498
14/11/14,520.97,2039.74,0.255410837
17/11/14,521.45,2038.29,0.255825226
18/11/14,517.36,2041.48,0.253423644
19/11/14,516.42,2051.16,0.251768073
20/11/14,521.59,2045.87,0.254947137
21/11/14,525.20,2057.46,0.255265716
24/11/14,521.14,2065.07,0.252361712
25/11/14,516.62,2070.15,0.24955467
26/11/14,514.93,2067.36,0.249077761
28/11/14,482.11,2074.78,0.232367962
01/12/14,492.94,2065.78,0.238623377
02/12/14,482.00,2053.77,0.234689279
03/12/14,480.04,2067.45,0.232187816
04/12/14,478.05,2073.64,0.230537123
05/12/14,475.83,2072.78,0.229561217
08/12/14,463.59,2074.84,0.223434289
09/12/14,467.81,2056.55,0.22747305
10/12/14,456.31,2058.86,0.221631194
11/12/14,454.22,2027.92,0.223981025
12/12/14,447.69,2030.36,0.22049932
15/12/14,441.53,2005.03,0.220213164
16/12/14,436.55,1986.71,0.2197367
17/12/14,440.33,1973.77,0.223088658
18/12/14,433.15,2018.98,0.214539223
19/12/14,440.71,2061.04,0.213827097
22/12/14,433.22,2069.28,0.209358762
23/12/14,439.87,2081.48,0.21132401
24/12/14,431.60,2083.25,0.207174895
26/12/14,429.16,2084.30,0.20590155
29/12/14,424.19,2087.63,0.203190891
30/12/14,423.84,2088.49,0.202939732
31/12/14,418.12,2082.11,0.20081672
02/01/15,414.96,2058.90,0.201543688
05/01/15,404.61,2054.44,0.196943741
06/01/15,397.95,2022.15,0.196796627
07/01/15,396.68,2005.55,0.19779088
08/01/15,397.10,2030.61,0.195557493
09/01/15,395.01,2063.45,0.191429741
12/01/15,384.79,2046.13,0.188058725
13/01/15,381.02,2031.58,0.187548263
14/01/15,388.98,2018.40,0.192716855
15/01/15,382.72,2013.75,0.190054674
16/01/15,391.44,1992.25,0.196483423
20/01/15,381.24,2020.76,0.188659712
21/01/15,386.15,2020.19,0.191143061
22/01/15,381.68,2034.30,0.187620557
23/01/15,379.74,2062.98,0.184073961
26/01/15,377.65,2050.42,0.184182802
27/01/15,382.20,2047.86,0.186632533
28/01/15,376.73,2032.34,0.185368393
29/01/15,375.08,2002.45,0.187309945
30/01/15,389.68,2019.35,0.192973927
02/02/15,396.34,1996.67,0.198499251
03/02/15,412.70,2022.71,0.204031473
04/02/15,395.90,2048.86,0.193229552
05/02/15,404.06,2043.45,0.197733588
06/02/15,410.41,2062.28,0.199009834
09/02/15,417.09,2053.47,0.203114533
10/02/15,408.59,2049.38,0.199374738
11/02/15,404.24,2068.55,0.195420802
12/02/15,416.98,2069.98,0.201442623
13/02/15,425.99,2088.78,0.203942253
17/02/15,426.25,2096.47,0.203319008
18/02/15,420.57,2099.16,0.200349521
19/02/15,418.36,2099.25,0.199289127
20/02/15,416.17,2097.65,0.19839692
23/02/15,410.59,2109.83,0.194606722
24/02/15,410.19,2109.10,0.194483998
25/02/15,418.40,2115.30,0.19779757
26/02/15,411.72,2113.91,0.194768368
27/02/15,421.24,2110.88,0.199557483
02/03/15,413.06,2105.23,0.196208253
03/03/15,417.21,2115.76,0.197193869
04/03/15,417.37,2107.72,0.198020657
05/03/15,414.71,2098.54,0.197616343
06/03/15,411.78,2100.91,0.195999733
09/03/15,410.58,2072.25,0.198132272
10/03/15,402.92,2076.14,0.19407145
11/03/15,405.51,2044.69,0.198322729
12/03/15,403.36,2041.10,0.197620793
13/03/15,393.35,2064.56,0.190525729
16/03/15,389.73,2055.35,0.189619335
17/03/15,386.91,2080.59,0.185960521
18/03/15,395.91,2072.84,0.191000897
19/03/15,392.02,2098.69,0.186793667
20/03/15,398.17,2090.32,0.190481218
23/03/15,401.82,2107.99,0.190615563
24/03/15,400.17,2103.94,0.190202382
25/03/15,404.72,2093.10,0.193358129
26/03/15,413.40,2059.94,0.200683612
27/03/15,402.71,2055.78,0.195893967
30/03/15,402.40,2064.11,0.194952643
31/03/15,396.65,2084.05,0.190326144
01/05/15,443.83,2087.38,0.21262439
04/05/15,444.03,2110.23,0.210419528
05/05/15,450.60,2112.63,0.213290259
06/05/15,450.97,2091.26,0.215646835
07/05/15,441.85,2079.96,0.212431441
08/05/15,444.31,2092.13,0.212373036
11/05/15,442.28,2115.56,0.209058925
12/05/15,450.83,2102.87,0.214389477
13/05/15,451.52,2099.62,0.215050104
14/05/15,451.84,2100.43,0.215116952
15/05/15,450.76,2122.07,0.212414388
18/05/15,448.74,2121.30,0.211537925
19/05/15,437.39,2129.45,0.205401911
20/05/15,440.59,2127.79,0.207064842
21/05/15,448.08,2125.55,0.21080732
22/05/15,441.93,2130.36,0.207443061
26/05/15,432.59,2125.34,0.20353981
27/05/15,427.20,2105.13,0.202934546
28/05/15,429.16,2122.27,0.202219557
29/05/15,439.09,2120.66,0.207055209
01/06/15,438.48,2108.64,0.207942655
02/06/15,443.49,2110.41,0.210142958
03/06/15,436.19,2110.64,0.206664756
04/06/15,428.76,2112.35,0.202978815
05/06/15,432.88,2095.09,0.20661857
08/06/15,432.21,2092.34,0.206565568
09/06/15,442.54,2079.07,0.212856421
10/06/15,447.25,2081.12,0.214907261
11/06/15,442.92,2106.24,0.2102899
12/06/15,437.93,2107.43,0.207801398
15/06/15,434.39,2091.34,0.207706877
16/06/15,435.72,2084.26,0.209054245
17/06/15,436.43,2097.40,0.208081434
18/06/15,437.47,2101.58,0.208162287
19/06/15,431.55,2121.06,0.203460581
22/06/15,433.15,2112.50,0.205041278
23/06/15,438.79,2123.16,0.206668833
24/06/15,435.16,2123.65,0.204911591
25/06/15,434.16,2109.96,0.205768735
26/06/15,435.74,2102.62,0.207237161
29/06/15,431.61,2098.63,0.20566217
30/06/15,440.69,2061.19,0.213804938
01/07/15,432.64,2067.00,0.209306096
02/07/15,433.81,2078.03,0.208759643
06/07/15,412.51,2073.95,0.198900407
07/07/15,409.29,2069.52,0.197770256
08/07/15,409.36,2077.66,0.197027377
09/07/15,415.45,2049.73,0.202687281
10/07/15,415.48,2052.74,0.20240347
13/07/15,413.66,2080.03,0.198871939
14/07/15,414.79,2099.72,0.197545959
15/07/15,407.85,2109.01,0.193383578
16/07/15,406.15,2110.55,0.192436995
17/07/15,404.73,2126.80,0.19030031
20/07/15,400.11,2126.85,0.188123422
21/07/15,400.86,2127.55,0.188414796
22/07/15,395.35,2118.21,0.186644242
23/07/15,391.01,2114.16,0.184948206
24/07/15,386.64,2102.24,0.18391863
27/07/15,380.66,2078.19,0.183167372
28/07/15,383.54,2070.75,0.185216516
29/07/15,384.76,2094.70,0.183680479
30/07/15,383.65,2106.78,0.182103115
31/07/15,378.38,2111.60,0.179193171
03/08/15,368.68,2104.49,0.175185769
04/08/15,371.33,2097.68,0.177019326
05/08/15,369.32,2095.27,0.176265636
06/08/15,367.43,2100.75,0.174902059
07/08/15,365.42,2082.61,0.175461848
10/08/15,375.04,2080.98,0.180223404
11/08/15,367.05,2102.66,0.174565075
12/08/15,367.89,2081.10,0.176777233
13/08/15,365.67,2086.19,0.175281686
14/08/15,365.02,2083.15,0.175224252
17/08/15,362.40,2089.70,0.173422022
18/08/15,362.27,2101.99,0.172346158
19/08/15,354.79,2095.69,0.169293025
20/08/15,355.20,2076.61,0.171047814
21/08/15,348.11,2034.08,0.171138107
24/08/15,336.88,1965.15,0.171429306
25/08/15,339.75,1898.08,0.178995933
26/08/15,335.51,1872.75,0.179152049
27/08/15,353.62,1942.77,0.182018561
28/08/15,365.65,1986.06,0.184108889
31/08/15,380.85,1986.73,0.191695902
01/09/15,364.14,1970.09,0.184832013
02/09/15,366.64,1916.52,0.191306274
03/09/15,369.67,1950.79,0.189495435
04/09/15,364.87,1947.76,0.187329548
08/09/15,366.93,1927.30,0.190383438
09/09/15,359.92,1971.45,0.18256603
10/09/15,366.64,1941.59,0.188836366
11/09/15,363.47,1951.45,0.186258526
14/09/15,359.61,1963.06,0.183190274
15/09/15,360.44,1955.10,0.184357782
16/09/15,368.37,1978.02,0.186233607
17/09/15,365.76,1995.33,0.183308726
18/09/15,357.59,1989.66,0.179726486
21/09/15,364.58,1960.84,0.185932254
22/09/15,362.28,1961.39,0.184703756
23/09/15,357.26,1943.24,0.183846874
24/09/15,358.31,1934.81,0.185191414
25/09/15,362.01,1935.93,0.186997309
28/09/15,355.70,1929.18,0.184378441
29/09/15,358.67,1881.90,0.19058866
30/09/15,359.34,1887.14,0.190413483
01/10/15,356.70,1919.65,0.185817571
02/10/15,358.25,1921.77,0.186415336
05/10/15,363.65,1954.33,0.186072976
06/10/15,374.65,1986.63,0.188586903
07/10/15,372.57,1982.34,0.187945711
08/10/15,378.00,1994.01,0.189567956
09/10/15,379.52,2013.73,0.188466974
